rows=4035
cols=3018
(48, 23, 1220)
(48, 29, 914)
(48, 34, -1104)
(48, 37, -1716)
(48, 60, -1904)
(48, 61, -1410)
(48, 95, -1640)
(48, 138, -1418)
(48, 140, 742)
(48, 195, -1910)
(48, 221, -790)
(48, 268, -1670)
(48, 270, 1708)
(48, 283, -1820)
(48, 304, 1094)
(48, 326, -1268)
(48, 334, -538)
(48, 339, -1650)
(48, 341, -1474)
(48, 365, -1916)
(48, 368, -1914)
(48, 417, -260)
(48, 419, -1020)
(48, 426, -912)
(48, 444, 1186)
(48, 485, -1042)
(48, 498, -1488)
(48, 522, -1486)
(48, 526, -912)
(48, 571, -1838)
(48, 579, -1274)
(48, 592, -1196)
(48, 637, 516)
(48, 657, -1476)
(48, 693, -1032)
(48, 703, -1728)
(48, 718, -1802)
(48, 721, -504)
(48, 766, -1028)
(48, 780, -1108)
(48, 781, -2024)
(48, 789, 2010)
(48, 844, 1992)
(48, 858, -1456)
(48, 886, -1096)
(48, 908, -1798)
(48, 912, 748)
(48, 917, -1994)
(48, 950, 1076)
(48, 984, -1568)
(48, 1013, -1600)
(48, 1016, -1092)
(48, 1023, -1926)
(48, 1036, -1190)
(48, 1062, -2038)
(48, 1073, -1790)
(48, 1079, -1936)
(48, 1080, 1050)
(48, 1101, -1060)
(48, 1152, 544)
(48, 1169, -1482)
(48, 1191, -1546)
(48, 1222, -1426)
(48, 1234, -1476)
(48, 1236, -1130)
(48, 1259, -1646)
(48, 1262, 1176)
(48, 1281, -2032)
(48, 1319, -38)
(48, 1321, -1680)
(48, 1325, -1920)
(48, 1334, 312)
(48, 1335, -1244)
(48, 1366, -1730)
(48, 1383, -1800)
(48, 1417, -1258)
(48, 1418, 802)
(48, 1429, -1508)
(48, 1437, -1730)
(48, 1483, -1598)
(48, 1627, -1076)
(48, 1658, -1712)
(48, 1663, -1066)
(48, 1738, 2040)
(48, 1774, -1598)
(48, 1817, -1552)
(48, 1829, -2022)
(48, 1882, -1674)
(48, 1940, -748)
(48, 2002, 138)
(48, 2169, 1854)
(48, 2291, 880)
(48, 2342, 262)
(48, 2398, -250)
(48, 2488, 330)
(48, 2500, -1446)
(48, 2516, 1506)
(48, 2605, -1928)
(48, 2625, -554)
(48, 2981, -1288)
(49, 23, -1584)
(49, 25, 330)
(49, 56, -1208)
(49, 83, 1950)
(49, 91, -1704)
(49, 176, -1096)
(49, 187, -1720)
(49, 240, 1038)
(49, 256, -1986)
(49, 273, -1778)
(49, 292, -1692)
(49, 311, -1308)
(49, 322, -1484)
(49, 323, -1090)
(49, 335, -1414)
(49, 366, 1214)
(49, 431, -1678)
(49, 434, 750)
(49, 469, -1700)
(49, 472, -1444)
(49, 523, -1690)
(49, 525, -1026)
(49, 531, -1274)
(49, 543, -1716)
(49, 556, -1100)
(49, 624, -1476)
(49, 656, -788)
(49, 700, 732)
(49, 710, 768)
(49, 739, -1960)
(49, 775, -1840)
(49, 794, -1368)
(49, 830, -1250)
(49, 840, 1150)
(49, 847, -1904)
(49, 873, 406)
(49, 887, -1726)
(49, 944, 1728)
(49, 965, -1854)
(49, 1029, -1844)
(49, 1030, 1728)
(49, 1033, -1376)
(49, 1050, -1956)
(49, 1086, 188)
(49, 1108, -1364)
(49, 1164, -1468)
(49, 1272, 1652)
(49, 1282, 528)
(49, 1327, -1854)
(49, 1355, -1214)
(49, 1373, 172)
(49, 1407, -1476)
(49, 1446, 386)
(49, 1463, -1734)
(49, 1470, -1058)
(49, 1699, -1544)
(49, 1722, 764)
(49, 1884, 788)
(49, 1956, -680)
(49, 1970, -1564)
(49, 2005, -1546)
(49, 2063, -1844)
(49, 2159, -1058)
(49, 2177, -574)
(49, 2289, -1984)
(49, 2302, -338)
(49, 2306, -1634)
(49, 2313, -1568)
(49, 2337, -1332)
(49, 2780, -856)
(49, 2848, -1782)
(50, 577, -1772)
(50, 715, -1214)
(50, 1216, -74)
(50, 1593, -1908)
(50, 1696, -1406)
(51, 10, 1372)
(51, 35, -1448)
(51, 39, -1618)
(51, 69, -944)
(51, 71, 780)
(51, 87, -1650)
(51, 127, 1210)
(51, 146, -2028)
(51, 162, -1962)
(51, 172, -1950)
(51, 200, -1826)
(51, 213, -2036)
(51, 225, -1436)
(51, 232, 1830)
(51, 237, -1974)
(51, 255, -1636)
(51, 285, -1260)
(51, 289, -946)
(51, 294, -1106)
(51, 305, -1378)
(51, 318, -2026)
(51, 321, 794)
(51, 334, -1404)
(51, 344, -1098)
(51, 370, 1526)
(51, 392, -1220)
(51, 395, -570)
(51, 401, 998)
(51, 416, -1592)
(51, 435, -1566)
(51, 452, -1818)
(51, 453, -1056)
(51, 518, -1622)
(51, 537, -1890)
(51, 541, -1486)
(51, 542, 914)
(51, 555, -1614)
(51, 560, 1356)
(51, 585, -1056)
(51, 597, 1168)
(51, 602, 1302)
(51, 609, -1712)
(51, 668, -1614)
(51, 678, -1794)
(51, 696, -484)
(51, 700, -1098)
(51, 765, 1612)
(51, 781, -684)
(51, 783, -1184)
(51, 787, -1404)
(51, 790, -1524)
(51, 871, 58)
(51, 890, -1700)
(51, 905, -1276)
(51, 914, -1572)
(51, 972, -1212)
(51, 974, -1646)
(51, 980, 858)
(51, 986, -50)
(51, 987, -1134)
(51, 995, -1152)
(51, 1014, -1634)
(51, 1017, 534)
(51, 1049, -1426)
(51, 1083, -440)
(51, 1091, -1822)
(51, 1096, -1714)
(51, 1130, 1042)
(51, 1147, -1218)
(51, 1158, 1168)
(51, 1184, -956)
(51, 1198, -1774)
(51, 1226, -1746)
(51, 1250, -1256)
(51, 1251, -1928)
(51, 1270, -854)
(51, 1274, -1428)
(51, 1279, 1612)
(51, 1301, -1984)
(51, 1342, -1264)
(51, 1383, -1328)
(51, 1433, -1376)
(51, 1440, -1152)
(51, 1453, -1462)
(51, 1459, -1460)
(51, 1462, -2000)
(51, 1464, -1720)
(51, 1466, -1976)
(51, 1474, 1582)
(51, 1477, -622)
(51, 1480, -1046)
(51, 1482, 152)
(51, 1495, -1420)
(51, 1514, -1654)
(51, 1568, -1768)
(51, 1678, -2038)
(51, 1683, -1724)
(51, 1722, -1700)
(51, 1752, -1036)
(51, 1757, 1166)
(51, 1812, -1638)
(51, 1952, -1348)
(51, 2048, -1090)
(51, 2123, -1772)
(51, 2158, -1710)
(51, 2188, -1546)
(51, 2211, -1664)
(51, 2230, -1896)
(51, 2265, -1936)
(51, 2296, 1260)
(51, 2306, -762)
(51, 2329, 526)
(51, 2343, -1916)
(51, 2424, -1714)
(51, 2443, -2002)
(51, 2479, -1334)
(51, 2527, -1972)
(51, 2610, 154)
(51, 2620, -6)
(51, 2692, 198)
(51, 2699, -1680)
(51, 2733, -1074)
(51, 2735, -1896)
(51, 2784, -1658)
(51, 2840, 164)
(51, 2841, 1700)
(51, 2904, 1186)
(51, 2991, 262)
(51, 3016, -1526)
(52, 42, 1860)
(52, 75, -1824)
(52, 90, -746)
(52, 93, -1804)
(52, 111, 208)
(52, 136, 748)
(52, 146, 952)
(52, 188, -1428)
(52, 194, -1556)
(52, 201, -1050)
(52, 205, -2030)
(52, 226, -1516)
(52, 255, 1484)
(52, 259, -904)
(52, 291, -1932)
(52, 300, 376)
(52, 301, -1348)
(52, 310, -1646)
(52, 324, -522)
(52, 349, -1444)
(52, 365, -2016)
(52, 371, -744)
(52, 380, 1090)
(52, 381, 1382)
(52, 404, -1158)
(52, 435, -1076)
(52, 436, -1814)
(52, 446, -148)
(52, 461, -1096)
(52, 471, -1900)
(52, 485, 862)
(52, 489, -1342)
(52, 516, -182)
(52, 521, 152)
(52, 532, -1322)
(52, 570, -1878)
(52, 605, 782)
(52, 609, 1556)
(52, 652, -1466)
(52, 660, -1046)
(52, 705, -1712)
(52, 706, -70)
(52, 721, -1176)
(52, 737, 916)
(52, 762, -1344)
(52, 775, -1878)
(52, 776, -1758)
(52, 856, -1188)
(52, 858, -1554)
(52, 859, 1598)
(52, 880, -1314)
(52, 891, -1662)
(52, 903, -1678)
(52, 907, -1202)
(52, 911, -1936)
(52, 914, 6)
(52, 943, -1406)
(52, 947, -1144)
(52, 970, -40)
(52, 972, -1618)
(52, 973, -1886)
(52, 974, -372)
(52, 975, 244)
(52, 998, 1432)
(52, 1001, 1816)
(52, 1014, -1026)
(52, 1019, -1884)
(52, 1077, -1316)
(52, 1079, -1108)
(52, 1094, -1752)
(52, 1122, -1140)
(52, 1139, -1942)
(52, 1155, -1904)
(52, 1162, 974)
(52, 1171, -1792)
(52, 1200, -1780)
(52, 1215, -1802)
(52, 1227, -1578)
(52, 1292, -1106)
(52, 1305, -1164)
(52, 1373, -1234)
(52, 1383, -1196)
(52, 1392, -956)
(52, 1445, -1890)
(52, 1450, 30)
(52, 1476, -168)
(52, 1482, -1230)
(52, 1483, -912)
(52, 1550, 184)
(52, 1557, -1738)
(52, 1578, 286)
(52, 1601, -1690)
(52, 1603, -1464)
(52, 1637, 648)
(52, 1682, -380)
(52, 1684, -412)
(52, 1745, -2030)
(52, 1751, -2000)
(52, 1833, -932)
(52, 1867, -1654)
(52, 1872, -1130)
(52, 1911, -1600)
(52, 2029, -1542)
(52, 2096, -1098)
(52, 2186, -1510)
(52, 2243, -1534)
(52, 2310, -1734)
(52, 2433, -1274)
(52, 2535, 188)
(52, 2670, -674)
(52, 2762, -1022)
(52, 2797, -1460)
(52, 2804, -1180)
(52, 2824, -1190)
(52, 2866, -1074)
(52, 2930, 334)
(53, 3, 1790)
(53, 12, 1726)
(53, 16, -1152)
(53, 42, -308)
(53, 85, 1118)
(53, 90, 568)
(53, 111, 94)
(53, 115, -1738)
(53, 149, 1928)
(53, 159, 204)
(53, 169, -1418)
(53, 171, 1206)
(53, 198, -1808)
(53, 218, -1684)
(53, 234, -1276)
(53, 242, 1984)
(53, 311, -1610)
(53, 320, 1398)
(53, 329, -1040)
(53, 344, -2028)
(53, 347, -856)
(53, 361, 214)
(53, 368, -1794)
(53, 377, -294)
(53, 398, 422)
(53, 447, -1830)
(53, 450, -1120)
(53, 469, -1432)
(53, 485, -974)
(53, 489, -1716)
(53, 520, -1952)
(53, 529, -1194)
(53, 532, 1934)
(53, 549, 280)
(53, 560, -1098)
(53, 585, -1994)
(53, 606, 1262)
(53, 612, -1728)
(53, 648, -638)
(53, 668, -1668)
(53, 688, -1492)
(53, 724, -1686)
(53, 727, -1272)
(53, 728, -1314)
(53, 782, -504)
(53, 794, -2004)
(53, 800, -1688)
(53, 812, 852)
(53, 880, -1028)
(53, 885, -184)
(53, 904, -1610)
(53, 932, -1348)
(53, 961, 122)
(53, 1040, -1920)
(53, 1052, -164)
(53, 1054, -1420)
(53, 1056, -1532)
(53, 1060, -1254)
(53, 1065, -1920)
(53, 1083, 1242)
(53, 1095, -1854)
(53, 1107, -1158)
(53, 1108, -1328)
(53, 1115, -1646)
(53, 1126, -1888)
(53, 1148, -1494)
(53, 1160, 532)
(53, 1163, -1196)
(53, 1200, -1966)
(53, 1232, -1372)
(53, 1238, -1810)
(53, 1239, 400)
(53, 1277, -360)
(53, 1283, -2018)
(53, 1285, -1766)
(53, 1297, -1512)
(53, 1304, -1574)
(53, 1325, -1466)
(53, 1348, 744)
(53, 1350, -1114)
(53, 1375, -162)
(53, 1376, -1224)
(53, 1381, 964)
(53, 1385, -220)
(53, 1399, 1696)
(53, 1401, 1140)
(53, 1472, -1428)
(53, 1482, -522)
(53, 1486, -1700)
(53, 1491, -1064)
(53, 1567, -696)
(53, 1606, -1404)
(53, 1627, -1332)
(53, 1641, -854)
(53, 1687, -1968)
(53, 1696, -1620)
(53, 1740, -1672)
(53, 1763, -138)
(53, 1794, -1488)
(53, 1807, -1648)
(53, 1815, -774)
(53, 1830, -1130)
(53, 1844, -1996)
(53, 1921, -1150)
(53, 1997, -264)
(53, 2043, -1850)
(53, 2081, 814)
(53, 2164, -1936)
(53, 2229, 56)
(53, 2307, -274)
(53, 2310, 58)
(53, 2322, 1936)
(53, 2373, -1360)
(53, 2497, -1464)
(53, 2502, -1936)
(53, 2613, -1682)
(53, 2645, -1190)
(53, 2711, -1490)
(53, 2737, 268)
(53, 2747, -1616)
(53, 2771, -662)
(53, 2791, -1678)
(53, 2828, 76)
(53, 2853, 1602)
(53, 2858, -1804)
(53, 2944, -1992)
(53, 3000, -1314)
(54, 13, -1400)
(54, 23, -1466)
(54, 49, -1998)
(54, 59, -2034)
(54, 64, -1598)
(54, 75, 1218)
(54, 142, -1914)
(54, 144, 734)
(54, 153, 1956)
(54, 229, 1488)
(54, 230, -1304)
(54, 263, -1390)
(54, 275, 884)
(54, 379, -1540)
(54, 424, -1298)
(54, 538, -1236)
(54, 566, 20)
(54, 589, -1428)
(54, 606, -1042)
(54, 644, 806)
(54, 647, -1828)
(54, 650, -2016)
(54, 660, -1068)
(54, 685, 908)
(54, 691, -1580)
(54, 702, -310)
(54, 784, 684)
(54, 794, -1688)
(54, 816, -1932)
(54, 821, 1358)
(54, 861, 1842)
(54, 923, -1454)
(54, 924, -1660)
(54, 975, -1568)
(54, 1067, -1032)
(54, 1092, 502)
(54, 1113, -1990)
(54, 1120, -1246)
(54, 1145, -1660)
(54, 1161, -1702)
(54, 1167, 1016)
(54, 1173, 448)
(54, 1175, -1774)
(54, 1222, -1896)
(54, 1228, -1526)
(54, 1258, -1636)
(54, 1260, -1058)
(54, 1287, -1754)
(54, 1290, -2042)
(54, 1291, -1384)
(54, 1294, -1984)
(54, 1296, -1908)
(54, 1334, -258)
(54, 1359, -1808)
(54, 1384, -1356)
(54, 1404, -1572)
(54, 1431, -1880)
(54, 1434, -878)
(54, 1445, -1640)
(54, 1476, 1904)
(54, 1487, 386)
(54, 1492, -1368)
(54, 1534, -1472)
(54, 1643, -1974)
(54, 1663, 852)
(54, 1668, -1510)
(54, 1674, -1164)
(54, 1678, -1194)
(54, 1734, 118)
(54, 1769, -1552)
(54, 1835, -396)
(54, 1971, -1302)
(54, 2017, 764)
(54, 2038, -718)
(54, 2153, -1174)
(54, 2364, -904)
(54, 2402, -1562)
(54, 2487, -1104)
(54, 2527, -1736)
(54, 2627, -1222)
(54, 2656, -406)
(54, 2733, -1374)
(54, 2753, 508)
(54, 2829, 2042)
(54, 2862, -1102)
(54, 2876, 1820)
(54, 2989, 1088)
(54, 3016, -1838)
(55, 4, 148)
(55, 25, 132)
(55, 77, -1288)
(55, 117, -1284)
(55, 120, -1624)
(55, 139, -430)
(55, 148, -412)
(55, 157, -666)
(55, 236, -1524)
(55, 260, 528)
(55, 269, -1896)
(55, 279, 1890)
(55, 281, -180)
(55, 301, 1574)
(55, 348, 1632)
(55, 355, -1464)
(55, 405, -572)
(55, 409, -1366)
(55, 424, -1230)
(55, 428, -1858)
(55, 432, -12)
(55, 448, -1714)
(55, 512, 280)
(55, 528, -1414)
(55, 577, 1162)
(55, 589, -154)
(55, 600, -1794)
(55, 661, -1678)
(55, 664, -802)
(55, 723, -2006)
(55, 764, -1392)
(55, 845, -1674)
(55, 870, 1174)
(55, 872, -1678)
(55, 874, -1198)
(55, 879, -1072)
(55, 887, -1724)
(55, 931, 1376)
(55, 934, 416)
(55, 998, 662)
(55, 1005, 1268)
(55, 1015, -1746)
(55, 1036, -1896)
(55, 1048, -128)
(55, 1089, -1724)
(55, 1100, -1270)
(55, 1102, -1354)
(55, 1105, -1290)
(55, 1186, -1386)
(55, 1217, -1034)
(55, 1390, -1236)
(55, 1392, -1080)
(55, 1395, -36)
(55, 1397, -1656)
(55, 1466, -1886)
(55, 1474, -38)
(55, 1486, -816)
(55, 1505, -1262)
(55, 1542, -610)
(55, 1559, 1876)
(55, 1659, -1422)
(55, 1716, -1104)
(55, 1860, -1046)
(55, 2052, -370)
(55, 2072, 1340)
(55, 2170, -1986)
(55, 2188, -2024)
(55, 2387, -1812)
(55, 2447, -1334)
(55, 2474, -1804)
(55, 2482, -1298)
(55, 2511, -746)
(55, 2610, -1870)
(55, 2763, -1806)
(55, 2814, -1080)
(55, 2819, -1770)
(55, 2824, -1382)
(55, 2838, -1408)
(55, 2846, -310)
(55, 2939, -1740)
(56, 81, -1624)
(56, 409, -1210)
(56, 502, -1952)
(56, 969, -572)
(56, 1114, -1610)
(56, 1228, -1134)
(56, 1369, -1874)
(56, 1767, 1588)
(56, 2830, -1274)
(56, 2963, 1178)
(57, 6, -1708)
(57, 11, -1220)
(57, 25, -1652)
(57, 47, -1716)
(57, 55, -1182)
(57, 66, -1680)
(57, 68, -1794)
(57, 71, 616)
(57, 79, 638)
(57, 81, -1488)
(57, 83, -1294)
(57, 105, -1066)
(57, 110, -1654)
(57, 111, 1530)
(57, 127, -1750)
(57, 134, -1892)
(57, 194, 422)
(57, 207, -1820)
(57, 242, -1054)
(57, 264, -1326)
(57, 270, -2044)
(57, 286, -1272)
(57, 289, -1862)
(57, 292, -1534)
(57, 321, -310)
(57, 333, -1250)
(57, 344, -948)
(57, 350, 1790)
(57, 352, -1188)
(57, 370, -1700)
(57, 382, 102)
(57, 384, 1676)
(57, 431, 144)
(57, 437, -1078)
(57, 439, 1402)
(57, 458, 636)
(57, 467, -1338)
(57, 469, -2010)
(57, 490, 1920)
(57, 509, -1264)
(57, 515, -1196)
(57, 527, -1468)
(57, 542, -26)
(57, 563, -1178)
(57, 584, 850)
(57, 596, -1730)
(57, 599, -1056)
(57, 636, -970)
(57, 652, 534)
(57, 696, -96)
(57, 756, -1694)
(57, 773, 1798)
(57, 783, -1876)
(57, 788, 128)
(57, 793, 834)
(57, 802, -1236)
(57, 805, -1654)
(57, 811, -2044)
(57, 826, -1380)
(57, 830, 328)
(57, 835, -210)
(57, 857, -254)
(57, 887, -1158)
(57, 896, -1978)
(57, 908, 650)
(57, 919, -560)
(57, 942, -1880)
(57, 954, -1746)
(57, 988, -1376)
(57, 1002, -1250)
(57, 1005, -1088)
(57, 1010, 1972)
(57, 1012, -1206)
(57, 1025, -1546)
(57, 1029, -1538)
(57, 1057, 302)
(57, 1092, -1142)
(57, 1103, -1462)
(57, 1107, -1968)
(57, 1159, -54)
(57, 1171, -1372)
(57, 1173, 872)
(57, 1182, -1800)
(57, 1202, -20)
(57, 1221, -1732)
(57, 1225, -1316)
(57, 1236, 1932)
(57, 1248, -1222)
(57, 1274, 1966)
(57, 1278, -1142)
(57, 1280, 1500)
(57, 1287, -1516)
(57, 1296, -1716)
(57, 1309, -1112)
(57, 1318, 1692)
(57, 1327, -1916)
(57, 1333, -2014)
(57, 1344, -1660)
(57, 1349, -968)
(57, 1378, 404)
(57, 1392, -1618)
(57, 1409, -1102)
(57, 1428, -1832)
(57, 1460, -1572)
(57, 1490, -1716)
(57, 1495, -212)
(57, 1559, -956)
(57, 1608, -1342)
(57, 1627, -1162)
(57, 1671, 236)
(57, 1720, -1448)
(57, 1724, -1236)
(57, 1754, -1236)
(57, 1763, -1148)
(57, 1833, -2018)
(57, 1843, -1420)
(57, 1865, -1762)
(57, 1890, -1454)
(57, 1947, 1676)
(57, 1983, -1524)
(57, 1990, -1658)
(57, 2021, -96)
(57, 2095, -600)
(57, 2130, -1852)
(57, 2224, -1612)
(57, 2249, -1228)
(57, 2250, -1214)
(57, 2260, -84)
(57, 2272, -1992)
(57, 2282, -1082)
(57, 2367, -1188)
(57, 2557, -1866)
(57, 2702, -1658)
(57, 2752, 1160)
(57, 2824, -1578)
(57, 2858, -1936)
(57, 2863, 432)
(57, 2872, 674)
(57, 2880, -1566)
(57, 2903, -1788)
(57, 2920, 446)
(57, 2950, -1418)
(57, 3013, -1642)
(58, 5, -2014)
(58, 76, 510)
(58, 113, -1938)
(58, 140, 1276)
(58, 154, -1466)
(58, 228, -1808)
(58, 240, -1346)
(58, 243, 1116)
(58, 253, 1404)
(58, 286, -1234)
(58, 297, -1382)
(58, 369, -1216)
(58, 425, 470)
(58, 447, -1062)
(58, 525, 466)
(58, 564, -1226)
(58, 578, -1574)
(58, 587, 568)
(58, 599, -1546)
(58, 667, 1628)
(58, 710, 1014)
(58, 778, -1238)
(58, 805, -1760)
(58, 921, -2002)
(58, 956, -1290)
(58, 1007, -1476)
(58, 1045, -828)
(58, 1093, -1718)
(58, 1395, -1668)
(58, 1399, -1302)
(58, 1682, -1130)
(58, 1870, -1688)
(58, 1890, 924)
(58, 1974, -1344)
(58, 2388, -1140)
(58, 2472, -1998)
(58, 2635, 1318)
(58, 2917, -1556)
(58, 2933, -1714)
(58, 2993, 1260)
(59, 5, -1742)
(59, 47, -1542)
(59, 62, -1892)
(59, 69, -1972)
(59, 79, -712)
(59, 84, -1122)
(59, 91, -1788)
(59, 95, -1654)
(59, 105, -1690)
(59, 127, -734)
(59, 144, 1296)
(59, 186, 1612)
(59, 187, -1388)
(59, 196, 1352)
(59, 198, 800)
(59, 211, -1334)
(59, 212, -1926)
(59, 233, 456)
(59, 252, -1776)
(59, 259, -1668)
(59, 272, -224)
(59, 278, 572)
(59, 282, 1510)
(59, 284, 716)
(59, 289, -1486)
(59, 311, -1772)
(59, 322, -1198)
(59, 344, 846)
(59, 363, -764)
(59, 373, -1222)
(59, 374, -1288)
(59, 385, -1576)
(59, 404, 64)
(59, 414, -1984)
(59, 429, -1748)
(59, 436, 1216)
(59, 446, -1738)
(59, 454, -1286)
(59, 470, -1792)
(59, 472, -1030)
(59, 519, -1450)
(59, 520, -1896)
(59, 521, -328)
(59, 524, -46)
(59, 598, -1038)
(59, 622, -1874)
(59, 625, -88)
(59, 676, -1042)
(59, 692, -1504)
(59, 693, -1028)
(59, 700, -1766)
(59, 701, -1588)
(59, 708, -1988)
(59, 710, -1574)
(59, 714, -970)
(59, 731, -1356)
(59, 737, 1574)
(59, 742, -1550)
(59, 762, -1820)
(59, 763, -122)
(59, 770, 1450)
(59, 808, 426)
(59, 813, 222)
(59, 823, 316)
(59, 839, -856)
(59, 864, -1254)
(59, 890, -1754)
(59, 896, -1046)
(59, 900, -1604)
(59, 903, -1466)
(59, 905, 1616)
(59, 920, 1204)
(59, 936, 1854)
(59, 944, 306)
(59, 947, -1240)
(59, 984, -1686)
(59, 999, -1070)
(59, 1002, -1856)
(59, 1006, -1306)
(59, 1055, -1704)
(59, 1080, -1600)
(59, 1100, -1606)
(59, 1147, -1090)
(59, 1160, -1830)
(59, 1176, -1808)
(59, 1201, -1836)
(59, 1202, 324)
(59, 1210, -1334)
(59, 1232, -1266)
(59, 1238, -1418)
(59, 1245, -1828)
(59, 1270, -1690)
(59, 1276, 1640)
(59, 1277, -1508)
(59, 1310, 1926)
(59, 1320, -1202)
(59, 1326, -1958)
(59, 1342, -1274)
(59, 1353, 142)
(59, 1355, 1440)
(59, 1371, -1344)
(59, 1377, -1888)
(59, 1383, 1574)
(59, 1385, -446)
(59, 1387, -1782)
(59, 1395, -1322)
(59, 1414, -1998)
(59, 1428, 206)
(59, 1449, 932)
(59, 1474, -1882)
(59, 1476, -1082)
(59, 1483, -1292)
(59, 1497, -1302)
(59, 1638, -1038)
(59, 1698, -1694)
(59, 1741, -1492)
(59, 1784, -1266)
(59, 1786, -1574)
(59, 1806, -584)
(59, 1859, -12)
(59, 1876, -1700)
(59, 1911, 562)
(59, 1968, -2038)
(59, 1983, -1234)
(59, 1997, 1568)
(59, 2007, -592)
(59, 2030, -1304)
(59, 2132, -1936)
(59, 2146, -1354)
(59, 2168, -1920)
(59, 2226, -566)
(59, 2328, -260)
(59, 2384, -72)
(59, 2404, -1176)
(59, 2536, -1528)
(59, 2564, 374)
(59, 2614, -1902)
(59, 2695, -1208)
(59, 2813, -1314)
(59, 2898, -1932)
(59, 2922, -964)
(59, 2942, 1658)
(59, 2946, -1366)
(60, 50, -1640)
(60, 146, 120)
(60, 254, -1270)
(60, 327, -1356)
(60, 330, -878)
(60, 495, -1898)
(60, 550, 1086)
(60, 570, -1426)
(60, 585, 1292)
(60, 586, 912)
(60, 625, -1710)
(60, 636, -1920)
(60, 688, -1690)
(60, 709, -536)
(60, 739, -1952)
(60, 780, -1612)
(60, 781, -1878)
(60, 815, -1164)
(60, 826, -640)
(60, 835, 1042)
(60, 853, -1774)
(60, 895, -1968)
(60, 909, 438)
(60, 941, -1112)
(60, 943, -1530)
(60, 968, -1158)
(60, 1015, -1172)
(60, 1167, -1124)
(60, 1171, -250)
(60, 1179, -1680)
(60, 1209, -1630)
(60, 1271, -868)
(60, 1310, 848)
(60, 1352, -730)
(60, 1370, 1020)
(60, 1379, 1704)
(60, 1423, -1984)
(60, 1443, -1184)
(60, 1457, -1196)
(60, 1519, 1092)
(60, 1552, -1062)
(60, 1607, -1970)
(60, 1700, -544)
(60, 1704, -1052)
(60, 1745, 1842)
(60, 1784, -1580)
(60, 1817, -1566)
(60, 1957, -1454)
(60, 2194, -330)
(60, 2220, -1816)
(60, 2263, -1618)
(60, 2333, -422)
(60, 2479, -1848)
(60, 2560, -1414)
(60, 2561, -1718)
(60, 2752, 532)
(60, 2873, -1212)
(60, 2915, 1196)
(61, 28, -2034)
(61, 43, -32)
(61, 67, -624)
(61, 81, -882)
(61, 93, -2002)
(61, 106, -1620)
(61, 117, -1312)
(61, 128, -1432)
(61, 133, 1498)
(61, 160, -1742)
(61, 181, -1618)
(61, 213, 222)
(61, 222, -1196)
(61, 231, 976)
(61, 241, -1370)
(61, 245, -2028)
(61, 246, 322)
(61, 254, -1076)
(61, 257, -716)
(61, 271, -624)
(61, 283, -1966)
(61, 296, -1506)
(61, 299, 708)
(61, 305, -1314)
(61, 317, -1832)
(61, 343, 800)
(61, 344, -236)
(61, 351, -2026)
(61, 360, -1146)
(61, 381, -1512)
(61, 395, -1884)
(61, 397, -1094)
(61, 399, -2000)
(61, 428, -256)
(61, 445, -1770)
(61, 454, -1758)
(61, 464, -2008)
(61, 500, -1474)
(61, 513, -1772)
(61, 536, -1930)
(61, 543, -524)
(61, 579, 1480)
(61, 595, 498)
(61, 640, -1508)
(61, 647, 504)
(61, 654, -1788)
(61, 675, -1272)
(61, 676, -1100)
(61, 688, 1224)
(61, 700, -1290)
(61, 707, -1860)
(61, 749, -1670)
(61, 776, -1112)
(61, 802, -1716)
(61, 808, 626)
(61, 812, -1122)
(61, 818, 1830)
(61, 824, -1306)
(61, 825, -1310)
(61, 826, -2016)
(61, 828, -1158)
(61, 845, 1534)
(61, 857, -1246)
(61, 868, -1554)
(61, 881, -1540)
(61, 890, -126)
(61, 927, -1706)
(61, 934, -1892)
(61, 944, -1736)
(61, 950, -1418)
(61, 951, 458)
(61, 952, -1074)
(61, 984, -1798)
(61, 985, 1828)
(61, 1008, 1586)
(61, 1013, 826)
(61, 1016, -1722)
(61, 1022, -96)
(61, 1038, -1420)
(61, 1042, -1568)
(61, 1052, -1860)
(61, 1053, -2004)
(61, 1058, 114)
(61, 1072, -1584)
(61, 1079, -1300)
(61, 1089, 936)
(61, 1096, -1938)
(61, 1098, -950)
(61, 1100, -1672)
(61, 1108, 1704)
(61, 1110, -1868)
(61, 1115, -1088)
(61, 1119, -1640)
(61, 1127, -1122)
(61, 1175, -1956)
(61, 1181, -114)
(61, 1198, -382)
(61, 1211, -1690)
(61, 1219, 236)
(61, 1221, 1210)
(61, 1233, -1482)
(61, 1241, 36)
(61, 1275, 192)
(61, 1279, -1640)
(61, 1282, 1212)
(61, 1318, -1422)
(61, 1338, -1072)
(61, 1344, -1652)
(61, 1349, -1094)
(61, 1352, -1724)
(61, 1384, -1626)
(61, 1390, -1116)
(61, 1399, -1230)
(61, 1409, -1516)
(61, 1414, 86)
(61, 1418, -1112)
(61, 1427, -1066)
(61, 1429, 1862)
(61, 1445, -1744)
(61, 1465, -1188)
(61, 1479, -1854)
(61, 1489, 58)
(61, 1537, -1096)
(61, 1550, 10)
(61, 1583, -1958)
(61, 1745, 290)
(61, 1763, 1342)
(61, 1784, -1122)
(61, 1821, -1682)
(61, 1823, 1594)
(61, 1847, -1408)
